0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000001549282922,0.0,10.000001549282922,NaN,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0
80.0,2.619841619491217,17.33092756400099,19.708864962509544,1.7358728609723808,0.0036193038774538847,14.82044875986128,2.018236851836907,0.0,0.09990037059727883,60.958374883702525,60.958374883702525,28.53579699261533,18.28442616439366,9.416522636635241,2.3565403307719315,9.987674619184915,0.01232693009801081,7.643461218510997,0.13617919973536605,0.9999999999999996,1.0122374565296066,0.9999999999999996,1.0122374565296066,0.9999999999999996,0.9240035534865727,0.9999999999999996,0.45542998160776427
160.0,10.772323390303894,43.424119137861894,39.27282063413754,14.180184230482098,0.1595068966729759,34.333322206960766,3.1594832940389157,0.0,5.3853289977892045,99.28677936779653,99.28677936779653,31.801832154899365,29.315842565113392,35.19029277113114,7.4210606582293295,9.33694811845805,0.6630534308248685,2.5789408910535982,0.09202381508534468,0.9999999999999996,1.6486954779554686,0.9999999999999996,1.6486954779554686,0.9999999999999996,1.0297594255424158,0.9999999999999996,0.7302014031069515
240.0,14.773357755128679,70.30669854350636,46.0088106436089,38.95425879449746,0.5495032652071523,39.06237259641018,5.198991463766032,0.0,19.50492517091311,123.38628242885314,123.38628242885314,24.963422005871795,34.127302061316946,66.50348721593379,8.894301058341929,7.919726006701388,2.0802755425815334,1.105700490941004,0.13309461556474475,0.9999999999999996,2.048877072833802,0.9999999999999996,2.048877072833802,0.9999999999999996,0.8083282428235552,0.9999999999999996,0.8500456295628903
320.0,17.39366275292812,93.63606842686467,49.82061953902129,70.28570959302021,1.0293150772994633,32.035396819213695,9.079176896252177,0.0,37.10387204775222,138.5391726173315,138.5391726173315,18.19656673298512,34.65206502150042,95.71027358292717,9.357384019060177,6.656366585343084,3.3436349639398366,0.6426175302227564,0.2834107830000972,0.9999999999999996,2.300496691183545,0.9999999999999996,2.300496691183545,0.9999999999999996,0.5892140432203437,0.9999999999999996,0.8631164682731693
400.0,19.49660086217184,113.54122370597656,52.592405771491045,104.24850556115145,1.540102176810941,21.537627270757877,16.522312781952,0.0,55.913183792026075,148.0667617028011,148.0667617028011,13.035272232004194,32.965028691800676,117.47840790473069,9.557891723579928,5.688119106671598,4.311882442611322,0.4421098257030048,0.767137093341044,0.9999999999999996,2.458706003048146,0.9999999999999996,2.458706003048146,0.9999999999999996,0.42208871426137873,0.9999999999999996,0.8210956294621055
480.0,21.255761068156005,130.58255745164962,54.74468754019347,138.6094179765386,2.0519525817441764,13.552084677496275,28.810582446705602,0.0,74.80096361309822,154.05736186966968,154.05736186966968,9.354682899108955,30.38478274738335,129.185759470143,9.663933968551522,4.9643906705360985,5.035610878746821,0.33606758073141246,2.1259151733715633,0.9999999999999996,2.55818224216321,0.9999999999999996,2.55818224216321,0.9999999999999996,0.3029093682841111,0.9999999999999996,0.7568266525500559
560.0,22.756212261250496,145.2537639828465,56.47776675681792,172.09167558911415,2.5476333178652073,9.046971642956684,44.2036152889935,0.0,93.11473613916263,157.82400711667393,157.82400711667393,6.794364503406647,27.62449886213101,132.4882930695392,9.727588922544625,4.420001505130274,5.580000044152646,0.2724126267383084,4.886012362314324,0.9999999999999996,2.620728847313871,0.9999999999999996,2.620728847313871,0.9999999999999996,0.2200049624145924,0.9999999999999996,0.6880732758900469
640.0,24.051739319517857,157.95484699197485,57.90828149348685,203.98870947095796,3.0177257610912576,6.5808532386379595,59.90108334316368,0.0,110.49660565053696,160.19235832166402,160.19235832166402,5.029925028345899,25.02617445573155,130.6903301099786,9.769225836682555,4.003820774934923,5.996180774347996,0.23077571260037547,9.102327794132881,0.9999999999999996,2.660056237594233,0.9999999999999996,2.660056237594233,0.9999999999999996,0.16287151892640014,0.9999999999999996,0.6233539991690783
720.0,25.180060291947967,169.00727326639003,59.11065127235843,233.94110507897975,3.4576381407582177,5.115990534399781,74.31397778330253,0.0,126.77076822033344,161.6814952624564,161.6814952624564,3.8160219084721447,22.726562510291526,126.09853145844987,9.798189097063947,3.679736038563013,6.3202655107199055,0.20181245221898148,14.525823940372321,0.9999999999999996,2.6847839340304933,0.9999999999999996,2.6847839340304933,0.9999999999999996,0.12356472134012443,0.9999999999999996,0.5660750768446666
