0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000001549282922,10.000001549282922,0.0,0.0,0.0,NaN,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0
80.0,2.6198416196296326,17.330927564282643,19.708864962873392,1.7358728609464715,0.00361930388154648,14.820448786860586,2.0182368789255665,0.0,0.09990037045300063,60.95837488370225,60.95837488370225,28.53579699172508,18.28442616439557,9.41652260954189,2.3565403306804344,9.987674619204702,7.643461218602499,0.0123269300782281,0.0,30.110708950000003,0.13617920131506958,0.9999999999999996,1.012237456529602,0.9999999999999996,1.012237456529602,0.9999999999999996,0.9240035534577457,0.9999999999999996,0.4554299816078118
160.0,10.772320989205772,43.42411802419188,39.272816215307046,14.180184540823655,0.15950694207444557,34.33331979069659,3.1594827344994445,0.0,5.385331018609944,99.28677940749702,99.28677940749702,31.801830506972156,29.315842647618,35.190293474088556,7.4210609134493595,9.336947906228135,2.578940635833572,0.6630536430548009,0.0,30.110708950000003,0.09202380526440031,0.9999999999999996,1.648695478614711,0.9999999999999996,1.648695478614711,0.9999999999999996,1.0297593721816984,0.9999999999999996,0.730201405161983
240.0,14.7733533343179,70.30669852842995,46.00880333907932,38.95425858163192,0.5495033405254394,39.06237535131842,5.19899104279709,0.0,19.50492865021729,123.38628254280843,123.38628254280843,24.963416094973468,34.12730317375951,66.50348692016739,8.89430130384161,7.919725616813272,1.105700245441319,2.0802759324696636,0.0,30.110708950000003,0.13309459540129104,0.9999999999999996,2.048877074726074,0.9999999999999996,2.048877074726074,0.9999999999999996,0.8083280514256748,0.9999999999999996,0.8500456572717006
320.0,17.393663558560863,93.6360684834528,49.82062048616551,70.28570835523415,1.0293150633616184,32.03539471634821,9.079182371172218,0.0,37.103870961288465,138.53917366145808,138.53917366145808,18.196567282678505,34.65206573903629,95.71026639169843,9.357384156498252,6.656366689177016,0.6426173927846779,3.343634860105922,0.0,30.110708950000003,0.28341097250595,0.9999999999999996,2.3004967085216714,0.9999999999999996,2.3004967085216714,0.9999999999999996,0.5892140610196938,0.9999999999999996,0.8631164861456114
400.0,19.496600843216342,113.5412242127601,52.59240568540516,104.24850657831557,1.5401021937817678,21.537619896302445,16.52231768554427,0.0,55.913184437670466,148.0667595358254,148.0667595358254,13.035274731033324,32.96502719814969,117.47840019024775,9.557891626171322,5.688119073064374,0.4421099231116066,4.311882476218566,0.0,30.110708950000003,0.7671375836835528,0.9999999999999996,2.4587059670646743,0.9999999999999996,2.4587059670646743,0.9999999999999996,0.4220887951812071,0.9999999999999996,0.8210955922581246
480.0,21.25576107143284,130.5825577914776,54.744687494756676,138.60941885547706,2.051952597980915,13.552079736951287,28.81058645767087,0.0,74.80096421401826,154.05735985197663,154.05735985197663,9.35468398014904,30.384781199036937,129.18575298605103,9.663934043132333,4.9643906460694724,0.3360675061505954,5.035610903213467,0.0,30.110708950000003,2.1259162443617807,0.9999999999999996,2.5581822086586343,0.9999999999999996,2.5581822086586343,0.9999999999999996,0.3029094032887364,0.9999999999999996,0.7568266139837169
560.0,22.756212448442035,145.25375797092315,56.47776755327889,172.09165988851115,2.5476330676492642,9.04697948965166,44.20357599535375,0.0,93.11472667825021,157.8240254867863,157.8240254867863,6.794361060358022,27.624512039385266,132.48831475020168,9.727588916459702,4.420001717546776,0.27241263282322914,5.579999831736163,0.0,30.110708950000003,4.886003781252713,0.9999999999999996,2.6207291523567116,0.9999999999999996,2.6207291523567116,0.9999999999999996,0.22000485092693478,0.9999999999999996,0.6880736041101732
640.0,24.051739290013998,157.95484479346956,57.90828161767618,203.98870393637537,3.017725674665899,6.580855027230564,59.90107070368377,0.0,110.4966023254894,160.19236464758177,160.19236464758177,5.029924483340694,25.02617963340594,130.69033919958645,9.769225831884379,4.003820843695756,0.23077571739854952,5.996180705587183,0.0,30.110708950000003,9.102323399592054,0.9999999999999996,2.660056342638551,0.9999999999999996,2.660056342638551,0.9999999999999996,0.1628715012788557,0.9999999999999996,0.6233541281350152
720.0,25.180060262532614,169.00727269492063,59.110651273257055,233.94110353727052,3.4576381157170846,5.1159923390455795,74.31397848419833,0.0,126.77076728706999,161.6814970413652,161.6814970413652,3.8160221288719343,22.726564114563345,126.0985344872727,9.798189110662912,3.6797360700899078,0.20181243862001488,6.320265479193032,0.0,30.110708950000003,14.525818953447079,0.9999999999999996,2.6847839635699637,0.9999999999999996,2.6847839635699637,0.9999999999999996,0.1235647284767812,0.9999999999999996,0.5660751168040004
800.0,26.169227416393213,178.67035147391465,60.13527173322136,261.8008135118755,3.8657063926785424,4.166076597248338,86.85278211408227,0.0,141.87196344168663,162.61780886523692,162.61780886523692,2.978278789899896,20.757252276418736,120.04266089766797,9.819284138896776,3.4228352917027207,0.1807174103861536,6.5771662575802186,0.0,30.110708950000003,20.847620077712417,0.9999999999999996,2.7003317845366923,0.9999999999999996,2.7003317845366923,0.9999999999999996,0.09643817503514471,0.9999999999999996,0.5170233365532912
